[run number],initial-people,average-coupling-tendency,average-commitment,average-condom-use,average-test-frequency,[step],count turtles,count turtles with [not infected?],count turtles with [known?],count turtles with [infected?] - count turtles with [known?]
971,500,5,40,0,0.4,1000,500,363,133,4
1740,500,5,70,4,0.2,1000,500,363,129,8
2135,500,5,85,7,0,1000,500,363,116,21
1026,500,5,40,5,0.4,1000,500,366,131,3
1037,500,5,40,6,0.4,1000,500,366,125,9
2333,500,5,95,3,0,1000,500,366,109,25
217,500,5,5,8,1.4,1000,500,368,132,0
2190,500,5,90,1,0,1000,500,369,109,22
2432,500,5,100,1,0,1000,500,369,108,23
82,500,5,0,7,0.8,1000,500,370,130,0
185,500,5,5,5,1.6,1000,500,370,130,0
2234,500,5,90,5,0,1000,500,370,115,15
2311,500,5,95,1,0,1000,500,371,109,20
1158,500,5,45,6,0.4,1000,500,373,123,4
1509,500,5,60,5,0.2,1000,500,373,113,14
1442,500,5,55,10,0,1000,500,374,106,20
1619,500,5,65,4,0.2,1000,500,374,117,9
1751,500,5,70,5,0.2,1000,500,374,107,19
2245,500,5,90,6,0,1000,500,374,104,22
283,500,5,10,3,1.4,1000,500,375,125,0
174,500,5,5,4,1.6,1000,500,376,124,0
1707,500,5,70,1,0.2,1000,500,376,110,14
2476,500,5,100,5,0,1000,500,376,107,17
1608,500,5,65,3,0.2,1000,500,377,108,15
785,500,5,30,5,0.6,1000,500,378,117,5
1070,500,5,40,9,0.4,1000,500,378,122,0
2388,500,5,95,8,0,1000,500,378,103,19
164,500,5,5,3,1.8,1000,500,379,121,0
2619,500,5,105,7,0,1000,500,379,101,20
216,500,5,5,8,1.2,1000,500,380,120,0
1817,500,5,75,0,0.2,1000,500,380,117,3
2322,500,5,95,2,0,1000,500,381,101,18
2509,500,5,100,8,0,1000,500,381,100,19
2300,500,5,95,0,0,1000,500,382,102,16
1169,500,5,45,7,0.4,1000,500,383,109,8
1301,500,5,50,8,0.4,1000,500,383,115,2
2344,500,5,95,4,0,1000,500,384,106,10
2399,500,5,95,9,0,1000,500,385,97,18
982,500,5,40,1,0.4,1000,500,386,112,2
1114,500,5,45,2,0.4,1000,500,386,112,2
1531,500,5,60,7,0.2,1000,500,387,108,5
2465,500,5,100,4,0,1000,500,387,98,15
1883,500,5,75,6,0.2,1000,500,388,105,7
2157,500,5,85,9,0,1000,500,388,90,22
2564,500,5,105,2,0,1000,500,389,98,13
315,500,5,10,6,1.2,1000,500,390,110,0
2355,500,5,95,5,0,1000,500,390,93,17
917,500,5,35,6,0.6,1000,500,391,109,0
1894,500,5,75,7,0.2,1000,500,391,102,7
467,500,5,15,9,0.8,1000,500,392,108,0
555,500,5,20,6,0.8,1000,500,392,102,6
1048,500,5,40,7,0.4,1000,500,392,106,2
1563,500,5,60,10,0,1000,500,392,92,16
939,500,5,35,8,0.6,1000,500,393,107,0
9,500,5,0,0,1.6,1000,500,394,106,0
2498,500,5,100,7,0,1000,500,394,97,9
20,500,5,0,1,1.6,1000,500,396,104,0
91,500,5,0,8,0.4,1000,500,396,101,3
186,500,5,5,5,1.8,1000,500,396,104,0
1080,500,5,40,10,0.2,1000,500,396,98,6
2454,500,5,100,3,0,1000,500,396,90,14
458,500,5,15,8,1.2,1000,500,397,99,4
774,500,5,30,4,0.6,1000,500,397,103,0
152,500,5,5,2,1.6,1000,500,398,102,0
326,500,5,10,7,1.2,1000,500,398,102,0
490,500,5,20,0,1,1000,500,398,102,0
1049,500,5,40,7,0.6,1000,500,398,102,0
1378,500,5,55,4,0.4,1000,500,398,102,0
1410,500,5,55,7,0.2,1000,500,398,93,9
1487,500,5,60,3,0.2,1000,500,398,100,2
1839,500,5,75,2,0.2,1000,500,398,100,2
1038,500,5,40,6,0.6,1000,500,399,94,7
1355,500,5,55,2,0.2,1000,500,399,88,13
1663,500,5,65,8,0.2,1000,500,399,86,15
1004,500,5,40,3,0.4,1000,500,400,93,7
2674,500,5,110,1,0,1000,500,400,89,11
2729,500,5,110,6,0,1000,500,401,88,11
132,500,5,5,0,2,1000,500,402,98,0
142,500,5,5,1,1.8,1000,500,402,98,0
41,500,5,0,3,1.4,1000,500,403,97,0
63,500,5,0,5,1.4,1000,500,403,97,0
284,500,5,10,3,1.6,1000,500,404,96,0
369,500,5,15,0,1,1000,500,404,96,0
1795,500,5,70,9,0.2,1000,500,404,92,4
52,500,5,0,4,1.4,1000,500,405,95,0
818,500,5,30,8,0.6,1000,500,405,93,2
2542,500,5,105,0,0,1000,500,405,78,17
347,500,5,10,9,1,1000,500,406,94,0
1015,500,5,40,4,0.4,1000,500,406,85,9
2443,500,5,100,2,0,1000,500,406,82,12
42,500,5,0,3,1.6,1000,500,407,93,0
92,500,5,0,8,0.6,1000,500,407,93,0
273,500,5,10,2,1.6,1000,500,407,93,0
796,500,5,30,6,0.6,1000,500,407,93,0
294,500,5,10,4,1.4,1000,500,408,92,0
1224,500,5,50,1,0.4,1000,500,408,89,3
1696,500,5,70,0,0.2,1000,500,408,80,12
2168,500,5,85,10,0,1000,500,408,77,15
698,500,5,25,8,0.8,1000,500,409,91,0
1311,500,5,50,9,0.2,1000,500,409,85,6
1729,500,5,70,3,0.2,1000,500,409,88,3
1828,500,5,75,1,0.2,1000,500,409,85,6
1850,500,5,75,3,0.2,1000,500,410,87,3
73,500,5,0,6,1.2,1000,500,411,89,0
2817,500,5,115,3,0,1000,500,411,79,10
30,500,5,0,2,1.4,1000,500,412,88,0
226,500,5,5,9,1,1000,500,412,88,0
928,500,5,35,7,0.6,1000,500,412,88,0
1334,500,5,55,0,0.4,1000,500,412,87,1
1674,500,5,65,9,0.2,1000,500,413,87,0
272,500,5,10,2,1.4,1000,500,414,86,0
381,500,5,15,1,1.2,1000,500,414,86,0
511,500,5,20,2,0.8,1000,500,414,86,0
1147,500,5,45,5,0.4,1000,500,414,79,7
2421,500,5,100,0,0,1000,500,414,79,7
457,500,5,15,8,1,1000,500,415,85,0
1059,500,5,40,8,0.4,1000,500,415,85,0
2047,500,5,80,10,0,1000,500,415,71,14
2575,500,5,105,3,0,1000,500,415,78,7
102,500,5,0,9,0.4,1000,500,416,81,3
196,500,5,5,6,1.6,1000,500,416,84,0
1367,500,5,55,3,0.4,1000,500,416,81,3
1773,500,5,70,7,0.2,1000,500,416,73,11
2103,500,5,85,4,0.2,1000,500,416,78,6
2520,500,5,100,9,0,1000,500,416,69,15
2784,500,5,115,0,0,1000,500,416,77,7
1103,500,5,45,1,0.4,1000,500,417,83,0
1982,500,5,80,4,0.2,1000,500,417,75,8
2982,500,5,120,7,0,1000,500,417,73,10
305,500,5,10,5,1.4,1000,500,418,82,0
391,500,5,15,2,1,1000,500,418,82,0
665,500,5,25,5,0.8,1000,500,418,82,0
1597,500,5,65,2,0.2,1000,500,418,73,9
1861,500,5,75,4,0.2,1000,500,418,77,5
2806,500,5,115,2,0,1000,500,418,75,7
2883,500,5,115,9,0,1000,500,418,76,6
176,500,5,5,4,2,1000,500,419,81,0
807,500,5,30,7,0.6,1000,500,419,81,0
862,500,5,35,1,0.6,1000,500,419,78,3
2861,500,5,115,7,0,1000,500,419,74,7
1762,500,5,70,6,0.2,1000,500,420,73,7
2026,500,5,80,8,0.2,1000,500,420,74,6
2586,500,5,105,4,0,1000,500,420,69,11
2828,500,5,115,4,0,1000,500,420,75,5
2916,500,5,120,1,0,1000,500,420,73,7
392,500,5,15,2,1.2,1000,500,421,79,0
808,500,5,30,7,0.8,1000,500,421,79,0
2608,500,5,105,6,0,1000,500,421,75,4
2707,500,5,110,4,0,1000,500,421,67,12
476,500,5,15,10,0.4,1000,500,422,78,0
1454,500,5,60,0,0.2,1000,500,422,73,5
2125,500,5,85,6,0.2,1000,500,422,76,2
534,500,5,20,4,1,1000,500,423,77,0
588,500,5,20,9,0.8,1000,500,423,77,0
1257,500,5,50,4,0.4,1000,500,423,77,0
1905,500,5,75,8,0.2,1000,500,423,77,0
2762,500,5,110,9,0,1000,500,423,69,8
54,500,5,0,4,1.8,1000,500,424,76,0
316,500,5,10,6,1.4,1000,500,424,76,0
1201,500,5,45,10,0.2,1000,500,424,75,1
2597,500,5,105,5,0,1000,500,424,66,10
2949,500,5,120,4,0,1000,500,424,74,2
1125,500,5,45,3,0.4,1000,500,425,72,3
1949,500,5,80,1,0.2,1000,500,425,73,2
2377,500,5,95,7,0,1000,500,425,65,10
2685,500,5,110,2,0,1000,500,425,70,5
2751,500,5,110,8,0,1000,500,425,75,0
2927,500,5,120,2,0,1000,500,425,71,4
2938,500,5,120,3,0,1000,500,425,67,8
1784,500,5,70,8,0.2,1000,500,426,72,2
2136,500,5,85,7,0.2,1000,500,426,72,2
1235,500,5,50,2,0.4,1000,500,427,72,1
1575,500,5,65,0,0.2,1000,500,427,68,5
2850,500,5,115,6,0,1000,500,427,70,3
3202,500,5,130,5,0,1000,500,427,67,6
3455,500,5,140,6,0,1000,500,427,67,6
3554,500,5,145,4,0,1000,500,427,69,4
622,500,5,25,1,1,1000,500,428,72,0
1136,500,5,45,4,0.4,1000,500,428,70,2
2015,500,5,80,7,0.2,1000,500,428,67,5
2070,500,5,85,1,0.2,1000,500,428,68,4
3521,500,5,145,1,0,1000,500,428,68,4
1159,500,5,45,6,0.6,1000,500,429,71,0
2696,500,5,110,3,0,1000,500,429,67,4
2905,500,5,120,0,0,1000,500,429,65,6
632,500,5,25,2,0.8,1000,500,430,70,0
3169,500,5,130,2,0,1000,500,430,64,6
21,500,5,0,1,1.8,1000,500,431,69,0
198,500,5,5,6,2,1000,500,431,69,0
1411,500,5,55,7,0.4,1000,500,431,69,0
1477,500,5,60,2,0.4,1000,500,431,69,0
2147,500,5,85,8,0.2,1000,500,431,69,0
2202,500,5,90,2,0.2,1000,500,431,65,4
2553,500,5,105,1,0,1000,500,431,63,6
2630,500,5,105,8,0,1000,500,431,63,6
3114,500,5,125,8,0,1000,500,431,63,6
43,500,5,0,3,1.8,1000,500,432,68,0
338,500,5,10,8,1.4,1000,500,432,68,0
502,500,5,20,1,1.2,1000,500,432,68,0
666,500,5,25,5,1,1000,500,432,68,0
2114,500,5,85,5,0.2,1000,500,432,67,1
251,500,5,10,0,1.6,1000,500,433,67,0
448,500,5,15,7,1.4,1000,500,433,67,0
544,500,5,20,5,0.8,1000,500,433,67,0
1258,500,5,50,4,0.6,1000,500,433,67,0
3213,500,5,130,6,0,1000,500,433,61,6
250,500,5,10,0,1.4,1000,500,434,66,0
884,500,5,35,3,0.6,1000,500,434,66,0
950,500,5,35,9,0.6,1000,500,434,59,7
1181,500,5,45,8,0.6,1000,500,434,66,0
3004,500,5,120,9,0,1000,500,434,61,5
295,500,5,10,4,1.6,1000,500,435,65,0
501,500,5,20,1,1,1000,500,435,65,0
918,500,5,35,6,0.8,1000,500,435,65,0
1093,500,5,45,0,0.6,1000,500,435,65,0
1269,500,5,50,5,0.6,1000,500,435,61,4
1718,500,5,70,2,0.2,1000,500,435,64,1
2356,500,5,95,5,0.2,1000,500,435,64,1
2641,500,5,105,9,0,1000,500,435,59,6
2663,500,5,110,0,0,1000,500,435,64,1
3048,500,5,125,2,0,1000,500,435,62,3
3059,500,5,125,3,0,1000,500,435,59,6
1872,500,5,75,5,0.2,1000,500,436,60,4
2960,500,5,120,5,0,1000,500,436,58,6
2993,500,5,120,8,0,1000,500,436,57,7
3026,500,5,125,0,0,1000,500,436,60,4
3070,500,5,125,4,0,1000,500,436,63,1
3081,500,5,125,5,0,1000,500,436,62,2
64,500,5,0,5,1.6,1000,500,437,63,0
328,500,5,10,7,1.6,1000,500,437,63,0
346,500,5,10,9,0.8,1000,500,437,63,0
447,500,5,15,7,1.2,1000,500,437,63,0
500,500,5,20,1,0.8,1000,500,437,63,0
983,500,5,40,1,0.6,1000,500,437,59,4
1016,500,5,40,4,0.6,1000,500,437,63,0
2191,500,5,90,1,0.2,1000,500,437,61,2
3180,500,5,130,3,0,1000,500,437,60,3
31,500,5,0,2,1.6,1000,500,438,62,0
101,500,5,0,9,0.2,1000,500,438,57,5
218,500,5,5,8,1.6,1000,500,438,62,0
261,500,5,10,1,1.4,1000,500,438,62,0
394,500,5,15,2,1.6,1000,500,438,62,0
610,500,5,25,0,0.8,1000,500,438,62,0
644,500,5,25,3,1,1000,500,438,62,0
1916,500,5,75,9,0.2,1000,500,438,54,8
3268,500,5,135,0,0,1000,500,438,58,4
3532,500,5,145,2,0,1000,500,438,55,7
337,500,5,10,8,1.2,1000,500,439,61,0
446,500,5,15,7,1,1000,500,439,61,0
643,500,5,25,3,0.8,1000,500,439,61,0
687,500,5,25,7,0.8,1000,500,439,61,0
797,500,5,30,6,0.8,1000,500,439,61,0
1312,500,5,50,9,0.4,1000,500,439,61,0
1488,500,5,60,3,0.4,1000,500,439,61,0
1993,500,5,80,5,0.2,1000,500,439,60,1
2257,500,5,90,7,0.2,1000,500,439,61,0
2487,500,5,100,6,0,1000,500,439,55,6
3092,500,5,125,6,0,1000,500,439,56,5
3422,500,5,140,3,0,1000,500,439,57,4
197,500,5,5,6,1.8,1000,500,440,60,0
285,500,5,10,3,1.8,1000,500,440,60,0
545,500,5,20,5,1,1000,500,440,60,0
1092,500,5,45,0,0.4,1000,500,440,60,0
3147,500,5,130,0,0,1000,500,440,56,4
3235,500,5,130,8,0,1000,500,440,56,4
370,500,5,15,0,1.2,1000,500,441,59,0
775,500,5,30,4,0.8,1000,500,441,59,0
1268,500,5,50,5,0.4,1000,500,441,59,0
1499,500,5,60,4,0.4,1000,500,441,59,0
1960,500,5,80,2,0.2,1000,500,441,57,2
2872,500,5,115,8,0,1000,500,441,56,3
3158,500,5,130,1,0,1000,500,441,53,6
65,500,5,0,5,1.8,1000,500,442,58,0
415,500,5,15,4,1.4,1000,500,442,58,0
688,500,5,25,7,1,1000,500,442,58,0
906,500,5,35,5,0.6,1000,500,442,58,0
907,500,5,35,5,0.8,1000,500,442,58,0
1291,500,5,50,7,0.6,1000,500,442,58,0
1433,500,5,55,9,0.4,1000,500,442,58,0
2004,500,5,80,6,0.2,1000,500,442,58,0
3301,500,5,135,3,0,1000,500,442,53,5
3466,500,5,140,7,0,1000,500,442,55,3
3576,500,5,145,6,0,1000,500,442,55,3
3763,500,5,155,1,0,1000,500,442,53,5
4126,500,5,170,1,0,1000,500,442,55,3
175,500,5,5,4,1.8,1000,500,443,57,0
371,500,5,15,0,1.4,1000,500,443,57,0
393,500,5,15,2,1.4,1000,500,443,57,0
1191,500,5,45,9,0.4,1000,500,443,57,0
1390,500,5,55,5,0.6,1000,500,443,57,0
1609,500,5,65,3,0.4,1000,500,443,57,0
1730,500,5,70,3,0.4,1000,500,443,57,0
2334,500,5,95,3,0.2,1000,500,443,55,2
2433,500,5,100,1,0.2,1000,500,443,57,0
2718,500,5,110,5,0,1000,500,443,56,1
2740,500,5,110,7,0,1000,500,443,53,4
3312,500,5,135,4,0,1000,500,443,55,2
3433,500,5,140,4,0,1000,500,443,54,3
3884,500,5,160,1,0,1000,500,443,53,4
424,500,5,15,5,1,1000,500,444,56,0
477,500,5,15,10,0.6,1000,500,444,56,0
556,500,5,20,6,1,1000,500,444,56,0
612,500,5,25,0,1.2,1000,500,444,56,0
613,500,5,25,0,1.4,1000,500,444,56,0
819,500,5,30,8,0.8,1000,500,444,56,0
1279,500,5,50,6,0.4,1000,500,444,55,1
1971,500,5,80,3,0.2,1000,500,444,51,5
3840,500,5,155,8,0,1000,500,444,53,3
929,500,5,35,7,0.8,1000,500,445,55,0
994,500,5,40,2,0.6,1000,500,445,55,0
1192,500,5,45,9,0.6,1000,500,445,55,0
1521,500,5,60,6,0.4,1000,500,445,55,0
3345,500,5,135,7,0,1000,500,445,52,3
3664,500,5,150,3,0,1000,500,445,53,2
4115,500,5,170,0,0,1000,500,445,52,3
165,500,5,5,3,2,1000,500,446,54,0
263,500,5,10,1,1.8,1000,500,446,54,0
960,500,5,35,10,0.4,1000,500,446,52,2
1543,500,5,60,8,0.4,1000,500,446,54,0
1938,500,5,80,0,0.2,1000,500,446,50,4
3785,500,5,155,3,0,1000,500,446,52,2
567,500,5,20,7,1,1000,500,447,53,0
1060,500,5,40,8,0.6,1000,500,447,53,0
1368,500,5,55,3,0.6,1000,500,447,53,0
1455,500,5,60,0,0.4,1000,500,447,53,0
1466,500,5,60,1,0.4,1000,500,447,53,0
2213,500,5,90,3,0.2,1000,500,447,53,0
2466,500,5,100,4,0.2,1000,500,447,51,2
3565,500,5,145,5,0,1000,500,447,52,1
4082,500,5,165,8,0,1000,500,447,51,2
578,500,5,20,8,1,1000,500,448,52,0
765,500,5,30,3,1,1000,500,448,52,0
851,500,5,35,0,0.6,1000,500,448,52,0
873,500,5,35,2,0.6,1000,500,448,52,0
1180,500,5,45,8,0.4,1000,500,448,52,0
1246,500,5,50,3,0.4,1000,500,448,52,0
1280,500,5,50,6,0.6,1000,500,448,51,1
1840,500,5,75,2,0.4,1000,500,448,52,0
1927,500,5,75,10,0.2,1000,500,448,52,0
2092,500,5,85,3,0.2,1000,500,448,50,2
2268,500,5,90,8,0.2,1000,500,448,52,0
2312,500,5,95,1,0.2,1000,500,448,52,0
3037,500,5,125,1,0,1000,500,448,50,2
3103,500,5,125,7,0,1000,500,448,51,1
4533,500,5,185,5,0,1000,500,448,50,2
154,500,5,5,2,2,1000,500,449,51,0
205,500,5,5,7,1.2,1000,500,449,51,0
356,500,5,10,10,0.6,1000,500,449,50,1
403,500,5,15,3,1.2,1000,500,449,51,0
460,500,5,15,8,1.6,1000,500,449,51,0
491,500,5,20,0,1.2,1000,500,449,51,0
1598,500,5,65,2,0.4,1000,500,449,51,0
2839,500,5,115,5,0,1000,500,449,49,2
3356,500,5,135,8,0,1000,500,449,49,2
3796,500,5,155,4,0,1000,500,449,49,2
187,500,5,5,5,2,1000,500,450,50,0
317,500,5,10,6,1.6,1000,500,450,50,0
437,500,5,15,6,1.4,1000,500,450,50,0
840,500,5,30,10,0.6,1000,500,450,50,0
852,500,5,35,0,0.8,1000,500,450,50,0
995,500,5,40,2,0.8,1000,500,450,50,0
1213,500,5,50,0,0.4,1000,500,450,50,0
3082,500,5,125,5,0.2,1000,500,450,47,3
3400,500,5,140,1,0,1000,500,450,47,3
1564,500,5,60,10,0.2,1000,500,451,48,1
2367,500,5,95,6,0.2,1000,500,451,49,0
3411,500,5,140,2,0,1000,500,451,46,3
3444,500,5,140,5,0,1000,500,451,48,1
3587,500,5,145,7,0,1000,500,451,49,0
4027,500,5,165,3,0,1000,500,451,48,1
53,500,5,0,4,1.6,1000,500,452,48,0
307,500,5,10,5,1.8,1000,500,452,48,0
404,500,5,15,3,1.4,1000,500,452,48,0
753,500,5,30,2,0.8,1000,500,452,48,0
1105,500,5,45,1,0.8,1000,500,452,48,0
1752,500,5,70,5,0.4,1000,500,452,48,0
2444,500,5,100,2,0.2,1000,500,452,48,0
2675,500,5,110,1,0.2,1000,500,452,48,0
2795,500,5,115,1,0,1000,500,452,46,2
3224,500,5,130,7,0,1000,500,452,46,2
3290,500,5,135,2,0,1000,500,452,45,3
3895,500,5,160,2,0,1000,500,452,44,4
4016,500,5,165,2,0,1000,500,452,47,1
4269,500,5,175,3,0,1000,500,452,47,1
4313,500,5,175,7,0,1000,500,452,46,2
382,500,5,15,1,1.4,1000,500,453,47,0
405,500,5,15,3,1.6,1000,500,453,47,0
646,500,5,25,3,1.4,1000,500,453,47,0
752,500,5,30,2,0.6,1000,500,453,47,0
1170,500,5,45,7,0.6,1000,500,453,47,0
1182,500,5,45,8,0.8,1000,500,453,47,0
2037,500,5,80,9,0.2,1000,500,453,47,0
2620,500,5,105,7,0.2,1000,500,453,47,0
3719,500,5,150,8,0,1000,500,453,45,2
3873,500,5,160,0,0,1000,500,453,47,0
4005,500,5,165,1,0,1000,500,453,46,1
4544,500,5,185,6,0,1000,500,453,46,1
208,500,5,5,7,1.8,1000,500,454,46,0
330,500,5,10,7,2,1000,500,454,46,0
414,500,5,15,4,1.2,1000,500,454,46,0
425,500,5,15,5,1.2,1000,500,454,46,0
863,500,5,35,1,0.8,1000,500,454,46,0
896,500,5,35,4,0.8,1000,500,454,46,0
1237,500,5,50,2,0.8,1000,500,454,46,0
1642,500,5,65,6,0.4,1000,500,454,46,0
1785,500,5,70,8,0.4,1000,500,454,46,0
2323,500,5,95,2,0.2,1000,500,454,45,1
2961,500,5,120,5,0.2,1000,500,454,46,0
3323,500,5,135,5,0,1000,500,454,44,2
3642,500,5,150,1,0,1000,500,454,45,1
3752,500,5,155,0,0,1000,500,454,46,0
4390,500,5,180,3,0,1000,500,454,43,3
234,500,5,5,10,0.4,1000,500,455,45,0
395,500,5,15,2,1.8,1000,500,455,45,0
512,500,5,20,2,1,1000,500,455,45,0
514,500,5,20,2,1.4,1000,500,455,45,0
524,500,5,20,3,1.2,1000,500,455,45,0
743,500,5,30,1,1,1000,500,455,45,0
874,500,5,35,2,0.8,1000,500,455,45,0
1346,500,5,55,1,0.6,1000,500,455,45,0
2236,500,5,90,5,0.4,1000,500,455,43,2
2422,500,5,100,0,0.2,1000,500,455,45,0
2554,500,5,105,1,0.2,1000,500,455,45,0
2598,500,5,105,5,0.2,1000,500,455,45,0
3246,500,5,130,9,0,1000,500,455,42,3
3389,500,5,140,0,0,1000,500,455,44,1
3543,500,5,145,3,0,1000,500,455,45,0
3906,500,5,160,3,0,1000,500,455,44,1
4401,500,5,180,4,0,1000,500,455,44,1
153,500,5,5,2,1.8,1000,500,456,44,0
207,500,5,5,7,1.6,1000,500,456,44,0
286,500,5,10,3,2,1000,500,456,44,0
340,500,5,10,8,1.8,1000,500,456,44,0
568,500,5,20,7,1.2,1000,500,456,44,0
731,500,5,30,0,0.8,1000,500,456,44,0
787,500,5,30,5,1,1000,500,456,44,0
839,500,5,30,10,0.4,1000,500,456,44,0
972,500,5,40,0,0.6,1000,500,456,44,0
1116,500,5,45,2,0.8,1000,500,456,44,0
1126,500,5,45,3,0.6,1000,500,456,44,0
1805,500,5,70,10,0,1000,500,456,39,5
1862,500,5,75,4,0.4,1000,500,456,44,0
2455,500,5,100,3,0.2,1000,500,456,44,0
2719,500,5,110,5,0.2,1000,500,456,44,0
2752,500,5,110,8,0.2,1000,500,456,44,0
2773,500,5,110,10,0,1000,500,456,44,0
2873,500,5,115,8,0.2,1000,500,456,44,0
3060,500,5,125,3,0.2,1000,500,456,44,0
3334,500,5,135,6,0,1000,500,456,41,3
3510,500,5,145,0,0,1000,500,456,42,2
3609,500,5,145,9,0,1000,500,456,44,0
3653,500,5,150,2,0,1000,500,456,43,1
3708,500,5,150,7,0,1000,500,456,43,1
3807,500,5,155,5,0,1000,500,456,42,2
3851,500,5,155,9,0,1000,500,456,44,0
4159,500,5,170,4,0,1000,500,456,43,1
4181,500,5,170,6,0,1000,500,456,42,2
4445,500,5,180,8,0,1000,500,456,42,2
4621,500,5,190,2,0,1000,500,456,42,2
32,500,5,0,2,1.8,1000,500,457,43,0
96,500,5,0,8,1.4,1000,500,457,43,0
143,500,5,5,1,2,1000,500,457,43,0
525,500,5,20,3,1.4,1000,500,457,43,0
570,500,5,20,7,1.6,1000,500,457,43,0
853,500,5,35,0,1,1000,500,457,43,0
1017,500,5,40,4,0.8,1000,500,457,43,0
1774,500,5,70,7,0.4,1000,500,457,43,0
1895,500,5,75,7,0.4,1000,500,457,43,0
2027,500,5,80,8,0.4,1000,500,457,43,0
2082,500,5,85,2,0.4,1000,500,457,43,0
2180,500,5,90,0,0.2,1000,500,457,41,2
2389,500,5,95,8,0.2,1000,500,457,43,0
2390,500,5,95,8,0.4,1000,500,457,43,0
2971,500,5,120,6,0,1000,500,457,41,2
3488,500,5,140,9,0,1000,500,457,42,1
3829,500,5,155,7,0,1000,500,457,40,3
4060,500,5,165,6,0,1000,500,457,43,0
4214,500,5,170,9,0,1000,500,457,40,3
4731,500,5,195,1,0,1000,500,457,43,0
74,500,5,0,6,1.4,1000,500,458,42,0
417,500,5,15,4,1.8,1000,500,458,42,0
649,500,5,25,3,2,1000,500,458,42,0
1500,500,5,60,4,0.6,1000,500,458,42,0
1698,500,5,70,0,0.6,1000,500,458,42,0
1719,500,5,70,2,0.4,1000,500,458,42,0
1852,500,5,75,3,0.6,1000,500,458,42,0
1906,500,5,75,8,0.4,1000,500,458,42,0
2016,500,5,80,7,0.4,1000,500,458,42,0
2224,500,5,90,4,0.2,1000,500,458,41,1
2565,500,5,105,2,0.2,1000,500,458,42,0
2609,500,5,105,6,0.2,1000,500,458,42,0
2894,500,5,115,10,0,1000,500,458,40,2
3104,500,5,125,7,0.2,1000,500,458,42,0
3125,500,5,125,9,0,1000,500,458,42,0
3126,500,5,125,9,0.2,1000,500,458,42,0
3631,500,5,150,0,0,1000,500,458,41,1
3697,500,5,150,6,0,1000,500,458,41,1
3774,500,5,155,2,0,1000,500,458,42,0
3939,500,5,160,6,0,1000,500,458,41,1
3950,500,5,160,7,0,1000,500,458,40,2
4049,500,5,165,5,0,1000,500,458,40,2
4192,500,5,170,7,0,1000,500,458,42,0
380,500,5,15,1,1,1000,500,459,41,0
427,500,5,15,5,1.6,1000,500,459,41,0
611,500,5,25,0,1,1000,500,459,41,0
621,500,5,25,1,0.8,1000,500,459,41,0
742,500,5,30,1,0.8,1000,500,459,41,0
1115,500,5,45,2,0.6,1000,500,459,41,0
1281,500,5,50,6,0.8,1000,500,459,41,0
1357,500,5,55,2,0.6,1000,500,459,41,0
1708,500,5,70,1,0.4,1000,500,459,41,0
2214,500,5,90,3,0.4,1000,500,459,41,0
2423,500,5,100,0,0.4,1000,500,459,41,0
3191,500,5,130,4,0,1000,500,459,36,5
3499,500,5,140,10,0,1000,500,459,41,0
3675,500,5,150,4,0,1000,500,459,40,1
3741,500,5,150,10,0,1000,500,459,40,1
3917,500,5,160,4,0,1000,500,459,38,3
3928,500,5,160,5,0,1000,500,459,40,1
4148,500,5,170,3,0,1000,500,459,41,0
4489,500,5,185,1,0,1000,500,459,41,0
489,500,5,20,0,0.8,1000,500,460,40,0
557,500,5,20,6,1.2,1000,500,460,40,0
559,500,5,20,6,1.6,1000,500,460,40,0
633,500,5,25,2,1,1000,500,460,40,0
654,500,5,25,4,0.8,1000,500,460,40,0
699,500,5,25,8,1,1000,500,460,40,0
709,500,5,25,9,0.8,1000,500,460,40,0
733,500,5,30,0,1.2,1000,500,460,40,0
941,500,5,35,8,1,1000,500,460,40,0
1027,500,5,40,5,0.6,1000,500,460,40,0
1226,500,5,50,1,0.8,1000,500,460,40,0
1643,500,5,65,6,0.6,1000,500,460,40,0
1753,500,5,70,5,0.6,1000,500,460,40,0
2477,500,5,100,5,0.2,1000,500,460,40,0
2499,500,5,100,7,0.2,1000,500,460,40,0
2652,500,5,105,10,0,1000,500,460,38,2
2708,500,5,110,4,0.2,1000,500,460,40,0
2730,500,5,110,6,0.2,1000,500,460,40,0
2840,500,5,115,5,0.2,1000,500,460,40,0
3071,500,5,125,4,0.2,1000,500,460,40,0
3279,500,5,135,1,0,1000,500,460,38,2
3367,500,5,135,9,0,1000,500,460,40,0
3896,500,5,160,2,0.2,1000,500,460,40,0
3972,500,5,160,9,0,1000,500,460,40,0
4093,500,5,165,9,0,1000,500,460,40,0
4291,500,5,175,5,0,1000,500,460,40,0
4357,500,5,180,0,0,1000,500,460,40,0
4379,500,5,180,2,0,1000,500,460,38,2
4500,500,5,185,2,0,1000,500,460,40,0
318,500,5,10,6,1.8,1000,500,461,39,0
339,500,5,10,8,1.6,1000,500,461,39,0
384,500,5,15,1,1.8,1000,500,461,39,0
547,500,5,20,5,1.4,1000,500,461,39,0
580,500,5,20,8,1.4,1000,500,461,39,0
624,500,5,25,1,1.4,1000,500,461,39,0
679,500,5,25,6,1.4,1000,500,461,39,0
951,500,5,35,9,0.8,1000,500,461,39,0
1071,500,5,40,9,0.6,1000,500,461,39,0
